id,marketplace,review_date,customer_id,review_id,product_id,product_parent,product_title,product_category,total_rating,product_rating,shipment_rating,seller_rating,helpful_votes,total_votes,review_headline,review_body
292,US,8/31/2015,867682,R3E3B8BFDE3WO5,B0089X37NW,741343691,Code of Princess - Nintendo 3DS,Video Games,4,4,,,0,0,Trust me its a must get,Love everything about it except that the cd skips. Really disappointed about that but besides that worth every cent you pay.
293,US,8/31/2015,40033984,R2GUL5113VW0DR,B0050SYS5A,366017508,Zoom for Kinect - Xbox 360,Video Games,5,5,,,0,2,Five Stars,Ordered this for my cousin
294,US,8/31/2015,7142190,R4PKAZRQJJX14,B00QZLVCU0,210935604,Valve - DOTA 2 Steam Wallet Card ($20),Video Games,1,1,,,21,34,What store doesn't sell gift cards that the extra 4 dollars sounds like a good idea,"Who pays 4 dollars more for a $20 gift card?
What store doesn't sell gift cards that the extra 4 dollars sounds like a good idea?"
295,US,8/31/2015,7925007,R3ILKJGE5G9T2Y,B00I2L23HM,330781203,Nintendo Korilakkuma Official Kawaii Stylus 3DS LL,Video Games,5,5,,,0,0,Sturdy and cute!,Took a while 2 get here but I love it i got the matching hard case and pouch its so cute
296,US,8/31/2015,16582908,R2BIY6KUTEBIJB,B00NY5ZPF8,820511031,ASTRO Gaming A50,Video Games,5,5,,,0,3,Better then turtle beaches,"If you are having issues you need to either update the mic or update your xboxone controller. I use this on my PS4,XB1,360 and ps3 for two years and have not had a single issue they are amazing. As someone who has had turtle beaches these are much more well designed."
297,US,8/31/2015,9188079,RL461BGIHV1IN,B00DJ42BUQ,919861629,DeusEx Human Revolution Director's Cut,Video Games,5,5,,,0,0,Five Stars,VERY GOOD
298,US,8/31/2015,1032193,R2DEXYGYSI8ULV,B002I098JE,324028617,Call of Duty: Ghosts,Video Games,5,5,5.0,,0,0,Five Stars,Delivered as pictured and on time
299,US,8/31/2015,30067162,R2U00BZEU8WL0Q,B007UM59AC,933655538,Devil May Cry,Video Games,5,5,,,0,0,Five Stars,great
300,US,8/31/2015,25204329,R27PVWUICA5L2T,B010B6EKVC,375499210,Nintendo Amiibo,Video Games,5,5,,,0,0,Awesome addition to collection,Love it!
301,US,8/31/2015,50404055,R32LD1SFPD15KP,B00CJ7IUGS,713293916,The Elder Scrolls V: Skyrim Legendary Edition,Video Games,5,5,,,0,0,This game is awesome. Such a great adventure story,This game is awesome. Such a great adventure story. And buying the legendary edition with the add-ons was totally worth the extra quests and amount of gameplay. Recommend it highly.
302,US,8/31/2015,26270005,R2WSD26B3UWFKJ,B00BQWTGIS,481218603,Watch Dogs,Video Games,4,4,,,0,0,Four Stars,Fun game... though repetitive.
303,US,8/31/2015,22151364,R1B2Z9K9P2B53K,B000VBFW7E,676074403,Gears Of War - Xbox 360,Video Games,5,5,,,0,0,Five Stars,Awesome!
304,US,8/31/2015,118326,R2CE7BWKYD31DA,B00CMQTUY2,168079078,Xbox One Wireless Controller and Play & Charge Kit (Without 3.5 millimeter headset jack),Video Games,5,5,,,0,0,Five Stars,Good price
305,US,8/31/2015,30067162,RO37J45AMX1O7,B00IIHU44E,814015612,Xbox One Console - Titanfall + Kinect,Video Games,5,5,,,0,0,Five Stars,great
306,US,8/31/2015,13391060,R1SO82U24GB5BZ,B001E65P72,316986472,Generic Battery Pack Cover for Xbox 360 Controller,Video Games,1,1,,,0,0,"If ZERO stars were an option, that's what I would rate this...","This thing did NOT work. It's actually two pieces which - 
I assume - are supposed to fit together and then fit into your controller with the batteries inside. We got the pieces together, yay. Stuck them in the controller, woot. 
But the thing was loose and almost fell out of the controller no matter how many of us tried (hopefully ruling out user error). With this useless cover wiggling around in there, the batteries don't make a connection, making the cover totally useless. Don't make our mistake and waste money by being cheap :p I'm on here now shopping for a different one...."
307,US,8/31/2015,20138121,RLM1H6VO69TWL,B00EM5UFF4,246340720,Plants vs. Zombies Garden Warfare,Video Games,1,1,,,0,1,Complete scam,must buy a monthly subscription to play this game. COMPLETE SCAM.
308,US,8/31/2015,39665969,R2NCZ6CIHAWH28,B00VE2VASY,908454240,SmaAcc Cooling Fan with Dual Charging Station for PS4 Controllers/DualShock 4 Controllers,Video Games,5,5,,,1,1,PS4 Standing Tall and Keeping Cool,"If you have a PS4 you know that black box gets pretty hot during long gaming sessions. This stand with switchable dual fans helps keep your PS4 at optimal performance temps. Plus it adds dual charging stations for controllers and adds two extra USB ports. While this item comes with no instructions on setup it's still very easy to connect. Just know that this stand doesn't &#34;Lock In&#34; your PS4 and while it firmly supports it vertically it will not prevent an accidental overturn if you do not have it on a firm shelf.<br /><br />The dual fans make some noise but not enough to distract you over background noises. As for the USB ports, you connect a USB lead from the stand to one of the open ports on your PS4, this gives you one open port on the PS4 and 3 USB ports on the stand itself. Also if you have the PS4 settings in Rest Mode it will automatically shut down the fans when it turns off power to the USB ports. I found this stand to everything advertised and a well made 3rd party accessory for your PS4 for the price."
309,US,8/31/2015,1919670,R2ZTIJ1OGCCL3Q,B002BG6ZUK,37918143,Hunting Unlimited 2010,Video Games,1,1,,,0,0,"First of all, people are saying that this is ...","First of all, people are saying that this is the same as older HU games, which is what I wanted. Wellllll when I got the item I was soo excited.....but my mood changed as soon as I tried to play. It wouldn't load and before I bought it I made sure it worked on Windows 8. I got to looking on the back later and around the middle edge it was jagged and scratched. Most likely if it wasn't that way it would work. I am trying to return it or get it replaced, I will try to remember to update yall if it works when i get another one."
310,US,8/31/2015,51954712,R137FFZDW0NGYJ,B001SQ8HTQ,26034996,Nyko Wand Core Pak for Wii,Video Games,3,3,,,0,0,Annoying sync issue,Took many tries to get it to sync but we finally got it connected after a couple of weeks of trying. It appears to be working fine now.
311,US,8/31/2015,30067162,R26DR4AYQB0RNL,B00S1LRX3W,391171637,Nintendo New 3DS XL,Video Games,5,5,,,0,2,Five Stars,excellent
312,US,8/31/2015,13506443,R285OGFUKNFKO5,B00O97ZVJA,375499210,Nintendo Amiibo,Video Games,5,5,,,0,0,Five Stars,I love it!
313,US,8/31/2015,1085641,R2CI0Y288CC7E2,B00RHI62GY,626589765,ONE PIECE Pirate Warriors 3,Video Games,1,1,1.0,,21,35,i request change article,"Yesterday i received my package, however, the disc is bent, i took some pictures before opening the disc, please indicate you are responsible for changing the disc?"
314,US,8/31/2015,51771179,R3TP89AB8WMY06,B003O680ZY,57294514,Motorstorm Apocalypse,Video Games,5,5,,,0,1,Five Stars,All man this was fun.
315,US,8/31/2015,21001467,R11HR9TSPUPP6X,B00GOOSV98,23143350,GelTabz Performance Thumb Grips - PlayStation 4 and PlayStation 3,Video Games,5,5,,,0,0,I like these out of the few that I have tried,I like these out of the few that I have tried. Very close to stock height. Many other are to thick and create longer joysticks. These I enjoy.
316,US,8/31/2015,22151364,RVNS8JVMATCS8,B00KME8JBQ,135925655,Battlefield Hardline,Video Games,5,5,,,0,0,Five Stars,Awesome!
317,US,8/31/2015,1882059,R1UON5PEH3RQ6I,B007UM599S,138105026,Lost Planet 3,Video Games,5,5,,,0,0,Five Stars,Game is awesome
318,US,8/31/2015,10712640,R26W1B09I4OAXL,B00C1IHB92,484830671,Muramasa Rebirth with Pre order bonus,Video Games,5,5,,,0,0,Five Stars,A good game and the special edition has a lot of extras to make your Vita pretty and safe.
319,US,8/31/2015,24884854,R1GMT2C66JBYTM,B002Z7BE1U,772708923,Resident Evil 5: Gold Edition,Video Games,2,2,,,0,0,Two Stars,It was not gold!
320,US,8/31/2015,10595946,RXJ4RXVZNQQMK,B00149MEVY,648090358,Silent Hill: Homecoming,Video Games,1,1,,,1,1,Terrible game compared to Silent Hill as a whole,"Terrible game compared to Silent Hill as a whole. Filled with plot holes, just get shattered memories. I promise. Came in good condition, left me disgusted at the game. Combat was ... okay?"
321,US,8/31/2015,154973,ROZKTYUKGARKF,B00SULMRI4,587509776,"HORI Real Arcade Pro 4 Kai for PlayStation 4, PlayStation 3, and PC",Video Games,5,5,,,0,0,Five Stars,Goodd....
322,US,8/31/2015,1965700,R4VFPBBI41BH7,B00004SVNB,711147184,Battletoads,Video Games,5,5,,,0,0,Five Stars,Great!
323,US,8/31/2015,10443253,R1GBJZ5XC1XTXS,B0050SXJXW,210026696,Pro-Evolution Soccer 2012,Video Games,5,5,,,0,0,Most realistic and fun football/soccer game I've played.,"Best football game on PS3, it can't get any better than this."
324,US,8/31/2015,24736244,R34PCR8AFDJ7IZ,B00Y074JRY,440392670,Ganondorf amiibo - Japan Import (Super Smash Bros Series),Video Games,5,5,,,0,0,Five Stars,My son loved it!
325,US,8/31/2015,24732189,R3TE2XRB1YY59L,B00NP8J2KS,48764662,Need For Speed Rivals Complete Edition,Video Games,5,5,,,0,0,Five Stars,Good game.
326,US,8/31/2015,2944455,R8VY6DVIII3YM,B001SQ0ZV4,936274242,Wii Wand,Video Games,5,5,,,0,0,Nice!,A nice alternative to over priced Wii Remotes!
327,US,8/31/2015,429832,R25PVGGC7ON158,B000035YA1,374599281,Hydro Thunder,Video Games,5,5,,,0,0,Five Stars,Epic
328,US,8/31/2015,12966095,R3LY37H2SESSLH,B00JK00S0S,715643191,The Last of Us,Video Games,5,5,,,0,0,Five Stars,Such an amazing game.....
329,US,8/31/2015,22526509,R3I2LMGRW1CNE5,B00ZMBLKPG,966892383,Gears of War: Ultimate Edition - Xbox One,Video Games,5,5,,,2,2,This game is so amazing. The remastered cut scenes and engine are terrific ...,This game is so amazing. The remastered cut scenes and engine are terrific and the nostalgia that I feel is too much for words. Get this game NOW or you'll lose your availability to play the other three games via BC FOR FREE!!! Great great game.
330,US,8/31/2015,12721365,ROCYPWG21HIOZ,B00YGHG87W,341564023,Pink Yarn Yoshi amiibo - Japan Import (Yoshi's Woolly World Series),Video Games,5,5,,,0,0,Pretty cute.,"It's a yarn Yoshi, and it's pink. Pretty cute."
331,US,8/31/2015,18441193,RLBIHAM7Y3TS6,B00T76ZGDO,624435950,"Collective Minds 2.5"" Hard Drive Enclosure & 3 Front USB 3.0 Ports Media HUB - Xbox One",Video Games,5,5,,,0,0,Great.,"Excellent device, really useful to store a harddrive and have front USB ports."
332,US,8/31/2015,2331478,R1RX7RKDL8E4UQ,B0045IIQ4U,415902153,Hidden Mysteries: Salem Secrets,Video Games,1,1,,,0,0,One Star,poor quality
333,US,8/31/2015,32866903,RMI9KVCNC3DYS,B006PP3YMU,141943207,PlayStation Vita USB Cable,Video Games,4,4,,,0,0,Four Stars,works great
334,US,8/31/2015,4310666,R2AO4LQ4LEOCAG,B00J5S9Y32,225291481,Proimb Vertical Stand with Cooling Fan for Playstation 4 Ps4,Video Games,4,4,,,0,0,Super nice base,Super nice base. It shoulb be a little more wide to add a littler more balance when the ps4 is in it. But nothing bad. Good product.
335,US,8/31/2015,19633477,R3UF8G7L67JA2Y,B00B98HF1O,678043444,LEGO: Marvel,Video Games,5,5,,,0,0,Great game,"My 7 year old daughter and I love this game. We are slowly working our way through it. So much to do, it doesn't get boring and can play for months."
336,US,8/31/2015,40672081,R27RYQMIVSCO33,B00BGA9WK2,636511565,PlayStation 4 500GB Console [Old Model],Video Games,5,5,,,0,1,"Who needs reviews for buying a PS4! Stop wasting time, buy one and get playing",Do you need a review for the PS4!!!
337,US,8/31/2015,1453081,R894FRA0USAUF,B0050SXPBI,999965515,Carnival Island - Playstation 3,Video Games,4,4,,,0,0,Four Stars,this is a fun little game for the family
338,US,8/31/2015,22151364,R26I4OP3M9BC2K,B0016Q4UJE,324483221,Saints Row 2,Video Games,5,5,,,0,0,Five Stars,Awesome!
339,US,8/31/2015,40033984,R15SP2F77ICFYQ,B00EC6VA3Y,375099143,DISNEY INFINITY Figure,Video Games,5,5,,,0,0,Five Stars,cousin ordered for his grandson
340,US,8/31/2015,13521039,R349EDJ1R96YX8,B009NRO1J2,98637735,HORI Screen Protective Filter for Nintendo NEW 3DS XL,Video Games,5,5,,,0,0,Intelligent design makes applying it a breeze,"Easiest, most sensible, hassle-free application of a screen protector I have ever seen. Wish more companies made screen protector application this simple. No air bubbles, screen protector is solid, fits gamepad perfectly, & touchpad fully functional."
341,US,8/31/2015,10712640,R2ZOMGPRESL2KS,B00009QGE0,410685784,Haunted Mansion,Video Games,5,5,,,0,0,... games incite thoughts of cheap games that are a waste. This game,"Movie games incite thoughts of cheap games that are a waste. This game, however, is really creative and is really fun. Great to feel like a kid again."
342,US,8/31/2015,37495299,RFPA1A1M29NFW,B004NRN5EO,433035046,Dark Souls,Video Games,2,2,,1.0,2,2,not exactly as advertised.....,Don't buy if you're a collector like myself. The seller shows the black case but ships the red greatest hits version -__-.
343,US,8/31/2015,10595946,R2AI6PKIG6Q1D4,B003O6E7DI,10988808,Professor Layton and the Unwound Future - Nintendo DS,Video Games,5,5,,,0,0,Five Stars,this series is so good
344,US,8/31/2015,40751777,R3D7YPQQBVGRG5,B00IQCRKT8,575580052,Batman: Arkham Knight,Video Games,4,4,,,0,0,Color commentary,"There are some sports that are better live than on TV. Some of the intensity of hockey is lost on TV, the relaxation of watching a baseball game on a nice day surpasses sitting in the living room. But sometimes the commentary adds a lot to the game. A bit of context, some history, something you wouldnâ€™t get being at the game itself.<br /><br /> Iâ€™ve played, and enjoyed, each of the Batman Arkham games that have come out. Arkham Knight is no different. It has an open world to explore, the same melee style combat and stealth action as previous games. There are a few additions to the game. A heavy dose of Batmobile, an overhaul of the game world into utter chaos, a new hierarchy of villains and a more involved cast of supporting characters. Itâ€™s the same style game revamped, and a little darker than previous installments.<br /><br /> The game picks up with the death of the Joker from Arkham Origins. Itâ€™s Halloween of the following year and after a threat to the city everyone but the police force evacuates as gangs and militia take over. The primary adversary through the game is the Arkham Knight, a militaristic, unknown villain who leads a mercenary army into Gotham under the direction of Scarecrow who is trying to release a massive dose of fear gas into the city.<br /><br /> There are two big additions to the game. The well-advertised, and a bit controversial Batmobile which can be switched between a high powered sports car and a tank. While the tank combat is enjoyable, though fairly easy since enemies telegraph their attacks, the heavy reliance on the Batmobile can become cumbersome. Flying from rooftop to rooftop is both enjoyable and quicker than driving through Gothamâ€™s winding streets most of the time, but there are numerous sections of the game where the Batmobile is shoe-horned into the gameplay. Open up an area, go back for the Batmobile to open up the next section, rinse and repeat. While the car adds some nice variety to the game it can act like an anchor, slowing down gameplay by making you use it. The other big addition to the game is the Joker as a supporting character. This, to me, is the more enjoyable of the additions though it doesnâ€™t really add anything to the gameplay. Through events in the game the Joker becomes part of Batmanâ€™s psyche, visible and audible to Batman, but no one else. He provides commentary on events and pokes at Batmanâ€™s actions. While the games are fun of their own right, the color commentary really adds something special to the game. It provides greater context of the events and humor in an otherwise serious game.<br /><br /> The world is very similar to the past two installments in the series, Arkham City and Arkham Origins, a sprawling cityscape of Gotham. The game takes place over the course of a single night so itâ€™s always dark and raining from beginning to end. The main difference in the world is that the city has erupted into utter chaos. In the previous games gangs roved the city, but Arkham Knight takes it to another level as a militarized force has moved into the city alongside the normal array of gangs filling the city streets and making it more likely to run into a fight going from point A to point B.<br /><br /> The normal array of hand to hand combat and stealth carries over from the previous games. You swing from rafter to rafter or crawl through ducts taking out enemies one by one silently until you burst out, or the more likely scenario for me is being seen, for hand to hand combat. The same array of gadgets are available to you as previous games in the series, the bat claw, the disruptor for turning off weapons, smoke pellets, you get the idea, with a few new additions like a voice modulator, which really just put up more walls to progression that you unlock through the story. There is a new fear take down mechanism that allows you to do multiple takedowns in a short period, along with a series of new automated enemies such as drones you can hack and automatic turrets you must avoid. As mentioned before the Batmobile is now playable and there is a good amount of tank combat which is nimble and enjoyable. You steer the Batmobile which is able to move in all directions quickly, while you combat automated tanks which telegraph their attacks with light beams that change color when they have a lock. It makes the combat a bit simplistic, but itâ€™s a nice change of pace from the normal melee combat you usually encounter in the games.<br /><br /> The graphics look great. The city is dark and ominous. The characters are well rendered and the voice acting is still superb. The main complaint I have with the presentation is there are times where Batmanâ€™s mouth doesnâ€™t move while speaking.<br /><br /> There is a ton of side content, but it can be a little annoying. While the content itself is well-done, it involves finding it. Sometimes radio banter will alert you to where the event is, but even with that it can be difficult to locate at times. It would be nice if once you get a clue as to where the content is it would mark it, but it doesnâ€™t. Sometimes I would hear some banter that would alert me. I would fly in the direction indicated but not see where the event was and there wouldnâ€™t be any more banter.<br /><br /> Arkham Knight is a great game in its own right. Itâ€™s another high-quality installment in a great series. But the addition of the Joker to provide commentary really puts things over the top. It may not actually add anything to the gameplay, but getting a glimpse at Batmanâ€™s thoughts and insecurities is a great added bonus to the game. The commentary may not be a focal point, it may not be something any focused on, but it really adds something to the game. It can help fill in the gaps, it can help bring things alive, it can help give a glimpse at something I wouldnâ€™t have been able to see otherwise. It also makes up for some of the short comings that have arisen with the new mechanics. The additional barriers to progression you have to unlock, having to hunt down side content or the sometimes overzealous use of the Batmobile."
345,US,8/31/2015,52523690,R324W4LBPBB7G,B00RYGM48E,584401258,Disk Warrior 5 - Mac (select) Version 5 Edition,Video Games,5,5,,,0,0,Five Stars,Brought my mac back to life! Thank you!
346,US,8/31/2015,38435278,RXGDBXG1GXDO3,B00Y074JRY,440392670,Ganondorf amiibo - Japan Import (Super Smash Bros Series),Video Games,5,5,,,0,0,Five Stars,Awesome stuff glad to add it to the collection.
347,US,8/31/2015,12671696,R2JQ7K7VPGGN7,B00CMQTUSS,636573779,Xbox One Wireless Controller,Video Games,5,5,,,0,0,Must have!,We can't live without our wireless controllers!
348,US,8/31/2015,17046878,R10V3OBRZX50RU,B00ENFVJJO,825923905,POWER A Charger,Video Games,5,5,,,0,0,As advertised,"Works as advertised.<br /><br />Keeps me from leaving controllers lying all over the place, keeps them charged, and looks good doing it!"
349,US,8/31/2015,731758,R2OU3N9GYCFZRT,B00J4YZIZ0,687673913,Assassin's Creed Unity,Video Games,5,5,,,0,1,Five Stars,great game truly a work of art.
350,US,8/31/2015,9549023,RSOCTE5UOODX,B00004ZB2I,456832023,Age of Empires Collector's Edition - PC,Video Games,5,5,,,0,0,"Admitting, I'm stuck in the past","Package complete, all software installed from the same disc. Just as advertised."
351,US,8/31/2015,45320837,R1XZASQIBRQGE7,B004I8II22,731564513,Insten 4.2v 1800mAh battery pack Compatible With sony PS3 controller,Video Games,2,2,,,0,0,not as stated,"this gave the same 6-10 hours of battery life for my PS4 controller as the default 1000mah battery, so i can only assume this is actually a 1000mah battery."
352,US,8/31/2015,1882059,R1D0XBXT2HED9Y,B005ZL5XRO,256485365,Adapter Cable For Sony PlayStation 3 Slim Power Cord Black,Video Games,5,5,,,0,0,... my PS3 now that's a plus thanks for the amazing product,They go to my 60 inch Samsung flat screen n my PS3 now that's a plus thanks for the amazing product bro
353,US,8/31/2015,46483205,R2OD8EZROTQ6EB,B00ZSJU97C,838780144,Disney Infinity 3.0 Edition: Star Wars Saga Bundle - PlayStation 4,Video Games,5,5,,,16,17,Obi Wan would be proud!,"This review is based on the game, not the contents (Boba Fett, etc..)<br /><br />I've been a fan of this series since the original (1.0), and if you go for the the 3.0 starter set on any platform, you will soon find out just how well your money was spent. With each release, Disney manages to stuff their game with so many things to do, and 3.0 takes this further with a mind-boggling amount of content to tackle. Long after many AAA hardcore games are completed, Disney Infinity will keep chugging along with something new to find. Having Star Wars to bring in their latest series was a no-brainer for Disney - and everyone predicted it would happen. I'm happy to say, Disney went into overdrive with this release as they have done the Star Wars license mighty justice. The gameplay is spot on this time with fun quests and tons of side missions. Unlike the previous Marvel Super Heroes, Star Wars's missions vary from ground to space, keeping the adventures fresh at all time. The combat is highly improved with spectacular moves that are more complex and satisfying. I mean, come on - lightsabers? That's all you need to know. Both Twilight of the Republic and Rise against the Empire are equally enjoyable, and even after completion, you'll be back to revisit and will find much more to do.<br /><br />Back on Earth, without even firing up one of the Star Wars Playsets, you'll find an overwhelming amount to explore, thanks to the Toy Hub (not to be confused with the Toy Box). The Hub is the center for everything. It's segmented like a pie, with one section for racing, another combat, platforming, etc.. Each section has an intro level and sub levels that you can play which introduce you to the game's mechanics. It's brilliantly put together. One particular area host a farming simulator for your sidekicks. Oh, sidekicks are mini-sized Disney characters that hang with you during your questing. They can be told to follow and fight along, or farm for vegetables and other surprises. As your crops grow, you can feed your sidekicks to increase their stats. Better stats equals more abilities like cooler weapons, and other interesting gear. It really adds an RPG feel to the infinity series, and those little folk are pretty kick butt in battle! When I first heard about farming being added to the series, I was scratching my head, but from what I heard, people are spending hours just in that section alone!<br /><br />The Disney Main Street area of the hub is a sight to behold, and it's here where you can stop at Flynn's Arcade (of Tron fame) to jump into some on-line multiplayer games, or hang out at the El Capitan theater and play community levels, or even watch videos based around the game. Trust me when I say, the Hub is going to keep you real busy. And finally, there's the Toybox, the heart of the Disney Infinity empire.This time around, the ToyBox has received a lot of new gadgets and scenery, so expect an abundance of community levels that utilize the new features.<br /><br />Besides the two Star Wars PlaySets, there is currently a third which is based on Pixar's awesome animated movie, Inside Out. This takes a different approach than the other sets, as it brings pure 2D/3D platforming bliss to the table, and dazzling it is! Then there are the two expansion games. Unlike the playsets, which come with characters and an adventure crystal, these expansions are just a special single disc. When dropped on the portal, they add an all new game to the already massive mix; currently, there are two: Toybox Takeover which is a dungeon crawler where any Disney/Marvel/Star Wars Character can quest , and the highly touted DI Speedway, which is a Mario Kart-like racing game. All these sets unlock even more toys to add to the already massive selection in the Toybox. Oh, and if that wasn't enough, there's more DI goodness coming down the pike later later this year, including a new playset based on the upcoming, highly anticipated movie in the Star Wars saga, The Force Awakens, and an all out brawl fest titled Marvel Battlegrounds which will support four player combat.<br /><br />With all the excellence that is 3.0, there are a few things that I feel need attention:<br /><br />- Saving a game on the Disney Cloud using the PS4 is still super slow. I'm not sure how is is on other formats.<br />- Some of the tools in the Toybox I thought would have made the jump to light speed like the rest of the game, instead, they remain the same, like the yellow trigger cube which is cumbersome to resize.<br />- The Toybox still restricts certain actions to a certain type of toy. For example, if you want a particular object to be &#34;collectible&#34; in a quest, you can only use what the developers chose as a collectible item. At least there's a better selection than last year.<br />- This year's amazing new path creator is great for making objects follow an assigned path. It will surely take community games to a whole new level. The first thing that came to my mind when I read about the Path Tool's capabilities was ROLLERCOASTERS! Well, turns out - there's no coaster track, train track, or even a coaster car. There are coaster sounds effects, though? Odd, right?<br /><br />In closing, there are so many features with Disney Infinity 3,0, it would be painful to have to write a review and list them all. Whether you're 6 or 65, you're in for one of the big gaming treats of 2015.brawl fest titled Marvel Battlegrounds which will support four player combat. With all the excellence that is 3.0, there are a few things that I feel need attention: - Saving a game on the Disney Cloud using the PS4 is still super slow. I'm not sure how is is on other formats. - Some of the tools in the Toybox I thought would have made the jump to light speed like the rest of the game, instead, they remain the same, like the yellow trigger cube which is cumbersome to resize. - The Toybox still restricts certain actions to a certain type of toy. For example, if you want a particular object to be &#34;collectible&#34; in a quest, you can only use what the developers chose as a collectible item. At least there's a better selection than last year. - This year's amazing new path creator is great for making objects follow an assigned path. It will surely take community games to a whole new level. The first thing that came to my mind when I read about the Path Tool's capabilities was ROLLERCOASTERS! Well, turns out - there's no coaster track, train track, or even a coaster car. There are coaster sounds effects, though? Odd, right? In closing, there are so many features with Disney Infinity 3,0, it would be painful to have to write a review and list them all. Whether you're 6 or 65, you're in for one of the big gaming treats of 2015."
354,US,8/31/2015,44972687,R3LM210F5CS3F1,B00JQHU9RC,225768017,Minecraft - Xbox 360,Video Games,5,5,,,0,0,Five Stars,kids love it
355,US,8/31/2015,33015102,R2421NXCX8CJW9,B00AYABWY4,364130639,Dead Island Riptide,Video Games,5,5,,,0,0,Five Stars,awesome collector edition
356,US,8/31/2015,22151364,R30Z4SO9PFFMX8,B007XVTR12,137803476,Call of Duty: Black Ops II,Video Games,5,5,,,0,0,Five Stars,Awesome!
357,US,8/31/2015,127010,R1OJ3A44G2PPBF,B00TS0UKE4,273523740,Lucina amiibo - Japan Import (Super Smash Bros Series),Video Games,5,5,,,1,1,Five Stars,"I have fallen in love with this amiibo and it arrived in a timely fashion, in perfect condition. Thanks!"
358,US,8/31/2015,30067162,R290S6JSDXBD16,B004EVWYYG,457503156,Pokemon White Version,Video Games,5,5,,,0,1,Five Stars,great
359,US,8/31/2015,22151364,R2B6RBQ1HVYZKA,B001CC8UBG,53833130,Call of Duty 4: Modern Warfare,Video Games,5,5,,,0,0,Five Stars,Awesome!
360,US,8/31/2015,25036265,RXFDWEV83U393,B00HD4R5RW,177154114,Final Fantasy X X-2 HD Remaster,Video Games,5,5,,,0,0,Five Stars,I absolutely love this game and the Vita version looks amazing
361,US,8/31/2015,39622969,R338WPPXS02OJ6,B0114W995Y,547423785,PDP Nerf Armor for New 3DS XL,Video Games,4,4,,,0,0,Four Stars,LIke the armor. Just took awhile to get as it was one back order.
362,US,8/31/2015,30067162,R3RG6K2N8ARR8Z,B00DD0B1R0,133719546,Super Smash Brothers,Video Games,5,5,,,0,0,Five Stars,great
363,US,8/31/2015,14533949,R2I2N3K5VZUT8L,B00KHDJBS2,58514745,Guilty Gear Xrd SIGN,Video Games,4,4,,,0,2,Short playing lifespan,"The game is really fun to play with friends, and it lasts about a good week. After a week it just collects dust, unless you love fighting games alot."
364,US,8/31/2015,22151364,RTA677LLNOSL0,B0006DNMSS,253348613,Dragon Ball Z: Sagas,Video Games,5,5,,,0,0,Five Stars,Awesome!
365,US,8/31/2015,27253061,R4CL8JX9BLH0E,B002ISCORE,264327009,Sony PS3 Cooling Fan for 20GB / 60GB,Video Games,3,3,,,0,0,Ok for the money but not great,fan works great but it does not stay tightly in the USB slot so the far end hangs down at least a 1/4 inch.
366,US,8/31/2015,44337275,RGBKYX5BT3CUQ,B0147YVCG0,522482202,Xbox One Headset Adapter Chat Talkback Replacement Cable for Turtle Beach Headsets (Angled),Video Games,5,5,,,2,2,"Fast Shipping and the thing works great, love the angled piece","Bought this cable since gamestop still doesn't sell this. They only sell the 360 version. Fast Shipping and the thing works great, love the angled piece."
367,US,8/31/2015,43437577,R3M8RMOU8R7H1M,B00KWHOXE0,381236656,Disney INFINITY 2.0 Edition,Video Games,5,5,,,0,0,Five Stars,Excellent recommend 100%
368,US,8/31/2015,165189,R1U6QSS1J7JK,B0000690ZE,971088560,Sly Cooper And The Thievius Raccoonus - PlayStation 2,Video Games,5,5,,,0,0,It works and plays great,"Works great and has no scratches, like new."
369,US,8/31/2015,26590993,R2QC9IH2KJFHDS,B00498Z1IU,475549973,DSi Quilted Tote,Video Games,5,5,,,0,0,Adorable!!,"ADORABLE. My daughters each got one of these and they are perfect. They look like small purses, but hold the DS stuff. IF they would hold more than 3 games, life would be great!!"
370,US,8/31/2015,30763597,R31QOBYM8MN701,B005FMLZQQ,24647669,Xbox 360 Media Remote,Video Games,4,4,,,0,0,Media Manipulation at its Best,It's an Xbox 360 media remote. It works as it should. Very useful.
371,US,8/31/2015,46105530,R20R33LR5C3K9I,B001CM62UM,740862470,Star Ocean: First Departure - Sony PSP,Video Games,5,5,,,1,1,At First I thought it was a little bit cheesy,I was a little worried about playing this but once I meet the cute boy Roddick I had to know his story. I loved it.
372,US,8/31/2015,339984,R1SUO3U2JC9N2Z,B00KBZHTBC,870215622,WWE 2K15,Video Games,1,1,,,1,1,WWE has gone down hill,This is the worst WWE game. Full of glitches. Seems haphazardly put together for the sake of having a WWE game released once a year. Can't get past the opening screen because 2 songs are playing at the same time. Trading in for something better. What a waste. Another Prime Day Fail.
373,US,8/31/2015,11784471,R2THWZ5XDHPEMA,B00NQCTX5M,500737534,Skylanders Trap Team Bundle Edition,Video Games,5,5,,,0,0,Great Holiday Gift!,"Not only does it entertain my kids, its also very fun for mom and dad! With lots of new characters to add to tje collection, the adventures always continue. I reccomend this game! The characters can get pretty pricey but Amazon prime helps :-)"
